		log10				x				exact value		f1(x)				absolute error		relative error		szereg				roznica_szereg		blad wzgledny
  2.430000000000000159872e+000  2.691534803926915628836e+002  3.715352290971725337382e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.439999999999999946709e+000  2.754228703338166610592e+002  3.630780547701013567102e-003                             1  4.336808689942017736030e-019  1.194456297472469654977e-016
  2.450000000000000177636e+000  2.818382931264453645781e+002  3.548133892335754522446e-003                             1  4.336808689942017736030e-019  1.222278758789193903604e-016
  2.459999999999999964473e+000  2.884031503126606139631e+002  3.467368504525316242476e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.470000000000000195399e+000  2.951209226666385916360e+002  3.388441561392025597188e-003                             1  4.336808689942017736030e-019  1.279882982004384191536e-016
  2.479999999999999982236e+000  3.019951720402016235312e+002  3.311311214825910908405e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.490000000000000213163e+000  3.090295432513590299095e+002  3.235936569296282445257e-003                             1  4.336808689942017736030e-019  1.340202008621306709189e-016
  2.500000000000000000000e+000  3.162277660168379611605e+002  3.162277660168379394418e-003                             1  4.336808689942017736030e-019  1.371419323662773707960e-016
  2.509999999999999786837e+000  3.235936569296282527830e+002  3.090295432513590328377e-003                             1  4.336808689942017736030e-019  1.403363783382528078823e-016
  2.520000000000000017764e+000  3.311311214825910838044e+002  3.019951720402016138306e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.529999999999999804601e+000  3.388441561392025391797e+002  2.951209226666385524590e-003                             1  4.336808689942017736030e-019  1.469502280880563716798e-016
  2.540000000000000035527e+000  3.467368504525316552645e+002  2.884031503126605923415e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.549999999999999822364e+000  3.548133892335754353553e+002  2.818382931264453925002e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.560000000000000053291e+000  3.630780547701013460937e+002  2.754228703338166411863e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.569999999999999840128e+000  3.715352290971725324198e+002  2.691534803926915690037e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.580000000000000071054e+000  3.801893963205611726153e+002  2.630267991895381737150e-003                             1  4.336808689942017736030e-019  1.648808677786819723657e-016
  2.589999999999999857891e+000  3.890451449942805766113e+002  2.570395782768863674611e-003                             1  4.336808689942017736030e-019  1.687214365590948533172e-016
  2.600000000000000088818e+000  3.981071705534972693385e+002  2.511886431509580304422e-003                             1  4.336808689942017736030e-019  1.726514636784635665988e-016
  2.609999999999999875655e+000  4.073802778041127226061e+002  2.454708915685030294618e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.620000000000000106581e+000  4.168693834703353786608e+002  2.398832919019490330509e-003                             1  4.336808689942017736030e-019  1.807882764804922043276e-016
  2.629999999999999893419e+000  4.265795188015926555636e+002  2.344228815319922103189e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.640000000000000124345e+000  4.365158322401659916068e+002  2.290867652767773245126e-003                             1  4.336808689942017736030e-019  1.893085654556423616712e-016
  2.649999999999999911182e+000  4.466835921509631361914e+002  2.238721138568339468627e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.660000000000000142109e+000  4.570881896148750342945e+002  2.187761623949552487745e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.669999999999999928946e+000  4.677351412871981892749e+002  2.137962089502232210236e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.680000000000000159872e+000  4.786300923226383474685e+002  2.089296130854039444669e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.689999999999999946709e+000  4.897788193684461930388e+002  2.041737944669529299102e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.700000000000000177636e+000  5.011872336272722918693e+002  1.995262314968879787530e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.709999999999999964473e+000  5.128613839913648462243e+002  1.949844599758045367299e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.720000000000000195399e+000  5.248074602497725891226e+002  1.905460717963247110548e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.729999999999999982236e+000  5.370317963702527777059e+002  1.862087136662867554657e-003                             1  2.168404344971008868015e-019  1.164502080636841945718e-016
  2.740000000000000213163e+000  5.495408738576245468721e+002  1.819700858609983509101e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.750000000000000000000e+000  5.623413251903490390760e+002  1.778279410038922751791e-003                             1  2.168404344971008868015e-019  1.219383372899508143339e-016
  2.759999999999999786837e+000  5.754399373371569481606e+002  1.737800828749375397358e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.770000000000000017764e+000  5.888436553555890213829e+002  1.698243652461744459745e-003                             1  2.168404344971008868015e-019  1.276851140781670263351e-016
  2.779999999999999804601e+000  6.025595860743577532048e+002  1.659586907437560644035e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.790000000000000035527e+000  6.165950018614821601659e+002  1.621810097358929950856e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.799999999999999822364e+000  6.309573444801932282644e+002  1.584893192461113431424e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.810000000000000053291e+000  6.456542290346554864300e+002  1.548816618912481329201e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.819999999999999840128e+000  6.606934480075959754686e+002  1.513561248436208093657e-003                             1  2.168404344971008868015e-019  1.432650543353548701777e-016
  2.830000000000000071054e+000  6.760829753919817903807e+002  1.479108388168207458002e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.839999999999999857891e+000  6.918309709189364866688e+002  1.445439770745927552872e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.850000000000000088818e+000  7.079457843841379371952e+002  1.412537544622754397475e-003                             1  2.168404344971008868015e-019  1.535112714862473455901e-016
  2.859999999999999875655e+000  7.244359600749900209848e+002  1.380384264602884866746e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.870000000000000106581e+000  7.413102413009174824765e+002  1.348962882591653615269e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.879999999999999893419e+000  7.585775750291837766781e+002  1.318256738556407075755e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.890000000000000124345e+000  7.762471166286917423349e+002  1.288249551693133876373e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.899999999999999911182e+000  7.943282347242815149002e+002  1.258925411794167273025e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.910000000000000142109e+000  8.128305161640992082539e+002  1.230268770812381444457e-003                             1  2.168404344971008868015e-019  1.762545222975260825932e-016
  2.919999999999999928946e+000  8.317637711026710576334e+002  1.202264434617413002560e-003                             1  2.168404344971008868015e-019  1.803600175248503342691e-016
  2.930000000000000159872e+000  8.511380382023764923360e+002  1.174897554939529492612e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.939999999999999946709e+000  8.709635899560806819864e+002  1.148153621496882667921e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.950000000000000177636e+000  8.912509381337455351968e+002  1.122018454301963470005e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.959999999999999964473e+000  9.120108393559097521575e+002  1.096478196143184933101e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.970000000000000195399e+000  9.332543007969910604515e+002  1.071519305237606401598e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.979999999999999982236e+000  9.549925860214359545353e+002  1.047128548050899618863e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  2.990000000000000213163e+000  9.772372209558106987970e+002  1.023292992280754173592e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.000000000000000000000e+000  1.000000000000000000000e+003  1.000000000000000020817e-003                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.009999999999999786837e+000  1.023292992280754106105e+003  9.772372209558106634364e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.020000000000000017764e+000  1.047128548050899553346e+003  9.549925860214359069414e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.029999999999999804601e+000  1.071519305237606431547e+003  9.332543007969910540608e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.040000000000000035527e+000  1.096478196143184959510e+003  9.120108393559097454892e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.049999999999999822364e+000  1.122018454301963402031e+003  8.912509381337454985456e-004                             1  1.084202172485504434007e-019  1.216494845723016398948e-016
  3.060000000000000053291e+000  1.148153621496882806241e+003  8.709635899560806129513e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.069999999999999840128e+000  1.174897554939529527473e+003  8.511380382023764649621e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.080000000000000071054e+000  1.202264434617412916850e+003  8.317637711026709852746e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.089999999999999857891e+000  1.230268770812381490032e+003  8.128305161640992640079e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.100000000000000088818e+000  1.258925411794167303015e+003  7.943282347242815307972e-004                             1  1.084202172485504434007e-019  1.364929666464444229851e-016
  3.109999999999999875655e+000  1.288249551693133980734e+003  7.762471166286917132957e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.120000000000000106581e+000  1.318256738556407071883e+003  7.585775750291837453074e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.129999999999999893419e+000  1.348962882591653624331e+003  7.413102413009175226458e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.140000000000000124345e+000  1.380384264602884741180e+003  7.244359600749900474775e-004                             1  1.084202172485504434007e-019  1.496615618547253281471e-016
  3.149999999999999911182e+000  1.412537544622754239754e+003  7.079457843841379088151e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.160000000000000142109e+000  1.445439770745927489770e+003  6.918309709189364442583e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.169999999999999928946e+000  1.479108388168207511626e+003  6.760829753919817518282e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.180000000000000159872e+000  1.513561248436208188650e+003  6.606934480075960392648e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.189999999999999946709e+000  1.548816618912481317238e+003  6.456542290346555619182e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.200000000000000177636e+000  1.584893192461113585523e+003  6.309573444801932010084e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.209999999999999964473e+000  1.621810097358930079281e+003  6.165950018614821609778e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.220000000000000195399e+000  1.659586907437560739709e+003  6.025595860743577884822e-004                             1  1.084202172485504434007e-019  1.799327730472302864037e-016
  3.229999999999999982236e+000  1.698243652461744432003e+003  5.888436553555889425154e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.240000000000000213163e+000  1.737800828749375568805e+003  5.754399373371569658547e-004                             1  1.084202172485504434007e-019  1.884127433877182796602e-016
  3.250000000000000000000e+000  1.778279410038922833337e+003  5.623413251903490971129e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.259999999999999786837e+000  1.819700858609983470160e+003  5.495408738576245538665e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.270000000000000017764e+000  1.862087136662867351333e+003  5.370317963702527170114e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.279999999999999804601e+000  1.905460717963247134321e+003  5.248074602497726113756e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.290000000000000035527e+000  1.949844599758045433191e+003  5.128613839913648362462e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.299999999999999822364e+000  1.995262314968879536536e+003  5.011872336272723106945e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.310000000000000053291e+000  2.041737944669529269959e+003  4.897788193684462056468e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.319999999999999840128e+000  2.089296130854039347469e+003  4.786300923226383206149e-004                             1  5.421010862427522170037e-020  1.132609702018754352011e-016
  3.330000000000000071054e+000  2.137962089502232174709e+003  4.677351412871981885082e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.339999999999999857891e+000  2.187761623949552358681e+003  4.570881896148750421494e-004                             1  5.421010862427522170037e-020  1.185987952783259927344e-016
  3.350000000000000088818e+000  2.238721138568339483754e+003  4.466835921509631026662e-004                             1  5.421010862427522170037e-020  1.213613161012507839000e-016
  3.359999999999999875655e+000  2.290867652767773051892e+003  4.365158322401659464831e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.370000000000000106581e+000  2.344228815319921977789e+003  4.265795188015926789338e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.379999999999999893419e+000  2.398832919019490418577e+003  4.168693834703353969656e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.390000000000000124345e+000  2.454708915685030206077e+003  4.073802778041127141927e-004                             1  5.421010862427522170037e-020  1.330700369602623586558e-016
  3.399999999999999911182e+000  2.511886431509580233978e+003  3.981071705534972439249e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.410000000000000142109e+000  2.570395782768863682577e+003  3.890451449942806060565e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.419999999999999928946e+000  2.630267991895381783252e+003  3.801893963205611823991e-004                             1  5.421010862427522170037e-020  1.425871135516029295951e-016
  3.430000000000000159872e+000  2.691534803926915628836e+003  3.715352290971725337382e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.439999999999999946709e+000  2.754228703338166269532e+003  3.630780547701013458682e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.450000000000000177636e+000  2.818382931264453873155e+003  3.548133892335754847706e-004                             1  5.421010862427522170037e-020  1.527848448486492256245e-016
  3.459999999999999964473e+000  2.884031503126605912257e+003  3.467368504525316350896e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.470000000000000195399e+000  2.951209226666385802673e+003  3.388441561392025705608e-004                             1  5.421010862427522170037e-020  1.599853727505480239420e-016
  3.479999999999999982236e+000  3.019951720402016235312e+003  3.311311214825911016825e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.490000000000000213163e+000  3.090295432513590640156e+003  3.235936569296282662098e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.500000000000000000000e+000  3.162277660168379497918e+003  3.162277660168379394418e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.509999999999999786837e+000  3.235936569296282414143e+003  3.090295432513590436797e-004                             1  5.421010862427522170037e-020  1.754204729228159975269e-016
  3.520000000000000017764e+000  3.311311214825911065418e+003  3.019951720402016355146e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.529999999999999804601e+000  3.388441561392025505484e+003  2.951209226666385741430e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.540000000000000035527e+000  3.467368504525316438958e+003  2.884031503126606031835e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.549999999999999822364e+000  3.548133892335754808300e+003  2.818382931264453925002e-004                             1  5.421010862427522170037e-020  1.923447237169936880281e-016
  3.560000000000000053291e+000  3.630780547701013347250e+003  2.754228703338166195022e-004                             1  5.421010862427522170037e-020  1.968250078817774412772e-016
  3.569999999999999840128e+000  3.715352290971725324198e+003  2.691534803926915581616e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.580000000000000071054e+000  3.801893963205612180900e+003  2.630267991895381953990e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.589999999999999857891e+000  3.890451449942805993487e+003  2.570395782768863674611e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.600000000000000088818e+000  3.981071705534972352325e+003  2.511886431509580087582e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.609999999999999875655e+000  4.073802778041127112374e+003  2.454708915685030186198e-004                             1  5.421010862427522170037e-020  2.208412911114836862806e-016
  3.620000000000000106581e+000  4.168693834703353786608e+003  2.398832919019490438929e-004                             1  2.710505431213761085019e-020  1.129926728003076122973e-016
  3.629999999999999893419e+000  4.265795188015926214575e+003  2.344228815319922048978e-004                             1  2.710505431213761085019e-020  1.156246102556269759215e-016
  3.640000000000000124345e+000  4.365158322401659461320e+003  2.290867652767773136706e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.649999999999999911182e+000  4.466835921509631589288e+003  2.238721138568339685468e-004                             1  2.710505431213761085019e-020  1.210738302559257936957e-016
  3.660000000000000142109e+000  4.570881896148750456632e+003  2.187761623949552650375e-004                             1  2.710505431213761085019e-020  1.238940020494784277018e-016
  3.669999999999999928946e+000  4.677351412871981665376e+003  2.137962089502232101816e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.680000000000000159872e+000  4.786300923226383019937e+003  2.089296130854039553089e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.689999999999999946709e+000  4.897788193684462385136e+003  2.041737944669529299102e-004                             1  2.710505431213761085019e-020  1.327548149991637171370e-016
  3.700000000000000177636e+000  5.011872336272723259754e+003  1.995262314968879570690e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.709999999999999964473e+000  5.128613839913648916990e+003  1.949844599758045313089e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.720000000000000195399e+000  5.248074602497726118600e+003  1.905460717963247056338e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.729999999999999982236e+000  5.370317963702526867564e+003  1.862087136662867554657e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.740000000000000213163e+000  5.495408738576245923468e+003  1.819700858609983454891e-004                             1  2.710505431213761085019e-020  1.489533523265047831773e-016
  3.750000000000000000000e+000  5.623413251903491072881e+003  1.778279410038922697581e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.759999999999999786837e+000  5.754399373371569708979e+003  1.737800828749375505779e-004                             1  2.710505431213761085019e-020  1.559733075489670066568e-016
  3.770000000000000017764e+000  5.888436553555889986455e+003  1.698243652461744297114e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.779999999999999804601e+000  6.025595860743577759422e+003  1.659586907437560698245e-004                             1  2.710505431213761085019e-020  1.633241030684462265917e-016
  3.790000000000000035527e+000  6.165950018614821601659e+003  1.621810097358929842436e-004                             1  2.710505431213761085019e-020  1.671284101404806767973e-016
  3.799999999999999822364e+000  6.309573444801932055270e+003  1.584893192461113377214e-004                             1  2.710505431213761085019e-020  1.710213309077775928586e-016
  3.810000000000000053291e+000  6.456542290346555091674e+003  1.548816618912481329201e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.819999999999999840128e+000  6.606934480075959982059e+003  1.513561248436208256287e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.830000000000000071054e+000  6.760829753919817449059e+003  1.479108388168207295372e-004                             1  2.710505431213761085019e-020  1.832526576751126350322e-016
  3.839999999999999857891e+000  6.918309709189365094062e+003  1.445439770745927444452e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.850000000000000088818e+000  7.079457843841379144578e+003  1.412537544622754343265e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.859999999999999875655e+000  7.244359600749900891969e+003  1.380384264602884920956e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.870000000000000106581e+000  7.413102413009175506886e+003  1.348962882591653615269e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.879999999999999893419e+000  7.585775750291837539407e+003  1.318256738556407129965e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.890000000000000124345e+000  7.762471166286917650723e+003  1.288249551693133930583e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.899999999999999911182e+000  7.943282347242815376376e+003  1.258925411794167164604e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.910000000000000142109e+000  8.128305161640992082539e+003  1.230268770812381607088e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.919999999999999928946e+000  8.317637711026709439466e+003  1.202264434617412839929e-004                             1  1.355252715606880542509e-020  1.127250109530314835701e-016
  3.930000000000000159872e+000  8.511380382023764468613e+003  1.174897554939529601033e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.939999999999999946709e+000  8.709635899560806137742e+003  1.148153621496882803446e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.950000000000000177636e+000  8.912509381337455124594e+003  1.122018454301963415794e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.959999999999999964473e+000  9.120108393559097748948e+003  1.096478196143185014416e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.970000000000000195399e+000  9.332543007969910831889e+003  1.071519305237606428704e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.979999999999999982236e+000  9.549925860214360000100e+003  1.047128548050899483337e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  3.990000000000000213163e+000  9.772372209558106987970e+003  1.023292992280754119382e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.000000000000000000000e+000  1.000000000000000000000e+004  1.000000000000000047922e-004                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.009999999999999786837e+000  1.023292992280754151579e+004  9.772372209558106905414e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.019999999999999573674e+000  1.047128548050899553346e+004  9.549925860214359340464e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.030000000000000248690e+000  1.071519305237606386072e+004  9.332543007969909998507e-005                             1  1.355252715606880542509e-020  1.452179448248463992097e-016
  4.040000000000000035527e+000  1.096478196143185050460e+004  9.120108393559097725942e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.049999999999999822364e+000  1.122018454301963356556e+004  8.912509381337454714405e-005                             1  1.355252715606880542509e-020  1.520618557153770683575e-016
  4.059999999999999609201e+000  1.148153621496882806241e+004  8.709635899560806942665e-005                             1  1.355252715606880542509e-020  1.556038313467524633374e-016
  4.070000000000000284217e+000  1.174897554939529618423e+004  8.511380382023764920672e-005                             1  1.355252715606880542509e-020  1.592283101891681395206e-016
  4.080000000000000071054e+000  1.202264434617412916850e+004  8.317637711026710394847e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.089999999999999857891e+000  1.230268770812381444557e+004  8.128305161640991826928e-005                             1  1.355252715606880542509e-020  1.667325092569819133934e-016
  4.099999999999999644729e+000  1.258925411794167121116e+004  7.943282347242815307972e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.110000000000000319744e+000  1.288249551693133980734e+004  7.762471166286917946108e-005                             1  1.355252715606880542509e-020  1.745903703311466014549e-016
  4.120000000000000106581e+000  1.318256738556407071883e+004  7.585775750291837182023e-005                             1  1.355252715606880542509e-020  1.786571024795640475995e-016
  4.129999999999999893419e+000  1.348962882591653578856e+004  7.413102413009174955407e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.139999999999999680256e+000  1.380384264602884832129e+004  7.244359600749900745826e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.150000000000000355271e+000  1.412537544622754285228e+004  7.079457843841378546050e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.160000000000000142109e+000  1.445439770745927489770e+004  6.918309709189365255735e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.169999999999999928946e+000  1.479108388168207420676e+004  6.760829753919817518282e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.179999999999999715783e+000  1.513561248436208188650e+004  6.606934480075960663698e-005                             1  1.355252715606880542509e-020  2.051257992180511277026e-016
  4.190000000000000390799e+000  1.548816618912481317238e+004  6.456542290346554534980e-005                             1  1.355252715606880542509e-020  2.099037928758207569026e-016
  4.200000000000000177636e+000  1.584893192461113540048e+004  6.309573444801932010084e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.209999999999999964473e+000  1.621810097358930033806e+004  6.165950018614821067676e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.219999999999999751310e+000  1.659586907437560512335e+004  6.025595860743577207195e-005                             1  6.776263578034402712547e-021  1.124579831545189536542e-016
  4.230000000000000426326e+000  1.698243652461744204629e+004  5.888436553555889425154e-005                             1  6.776263578034402712547e-021  1.150774660880463394558e-016
  4.240000000000000213163e+000  1.737800828749375432380e+004  5.754399373371569116446e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.250000000000000000000e+000  1.778279410038922651438e+004  5.623413251903490700078e-005                             1  6.776263578034402712547e-021  1.205008999781525922586e-016
  4.259999999999999786837e+000  1.819700858609983333736e+004  5.495408738576245403140e-005                             1  6.776263578034402712547e-021  1.233077265111676041714e-016
  4.269999999999999573674e+000  1.862087136662867487757e+004  5.370317963702527034589e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.280000000000000248690e+000  1.905460717963247225271e+004  5.248074602497725978231e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.290000000000000035527e+000  1.949844599758045296767e+004  5.128613839913648769038e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.299999999999999822364e+000  1.995262314968879582011e+004  5.011872336272723106945e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.309999999999999609201e+000  2.041737944669529315433e+004  4.897788193684462191993e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.320000000000000284217e+000  2.089296130854039438418e+004  4.786300923226383748250e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.330000000000000071054e+000  2.137962089502232265659e+004  4.677351412871981614031e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.339999999999999857891e+000  2.187761623949552449631e+004  4.570881896148750285968e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.349999999999999644729e+000  2.238721138568339665653e+004  4.466835921509631433237e-005                             1  6.776263578034402712547e-021  1.517016451265634922010e-016
  4.360000000000000319744e+000  2.290867652767772960942e+004  4.365158322401660006933e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.370000000000000106581e+000  2.344228815319922068738e+004  4.265795188015926382762e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.379999999999999893419e+000  2.398832919019490509527e+004  4.168693834703353834131e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.389999999999999680256e+000  2.454708915685030297027e+004  4.073802778041127412977e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.400000000000000355271e+000  2.511886431509580143029e+004  3.981071705534972845824e-005                             1  6.776263578034402712547e-021  1.702120453799717272294e-016
  4.410000000000000142109e+000  2.570395782768863864476e+004  3.890451449942805925040e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
  4.419999999999999928946e+000  2.630267991895381783252e+004  3.801893963205611688466e-005                             1  6.776263578034402712547e-021  1.782338919395036558309e-016
  4.429999999999999715783e+000  2.691534803926915628836e+004  3.715352290971725066331e-005                             1  6.776263578034402712547e-021  1.823854926086192831292e-016
  4.440000000000000390799e+000  2.754228703338166451431e+004  3.630780547701013323157e-005                             1  0.000000000000000000000e+000  0.000000000000000000000e+000
